Year,GEO,DGUID,Gender (3a),Economic family characteristics of persons (13),Statistics (6C),Age (8),Individual MBM poverty status (7),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,STATUS,SYMBOL,TERMINATED,DECIMALS,Value
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Poverty rate (%),,0,units,0,,2359.2.1.4.6.6,,,,1,17.4
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Average poverty gap ratio (%),,0,units,0,,2359.2.1.4.6.7,,,,1,41.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Total - Individual MBM poverty status,,0,units,0,,2359.2.1.4.7.1,,,,0,475.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Poverty status - applicable,,0,units,0,,2359.2.1.4.7.3,,,,0,475.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,In poverty,,0,units,0,,2359.2.1.4.7.4,,,,0,120.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Not in poverty,,0,units,0,,2359.2.1.4.7.5,,,,0,355.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Poverty rate (%),,0,units,0,,2359.2.1.4.7.6,,,,1,25.3
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Average poverty gap ratio (%),,0,units,0,,2359.2.1.4.7.7,,,,1,38.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,65 years and over,Total - Individual MBM poverty status,,0,units,0,,2359.2.1.4.8.1,,,,0,665.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,65 years and over,Poverty status - applicable,,0,units,0,,2359.2.1.4.8.3,,,,0,665.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,65 years and over,In poverty,,0,units,0,,2359.2.1.4.8.4,,,,0,35.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,65 years and over,Not in poverty,,0,units,0,,2359.2.1.4.8.5,,,,0,630.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,65 years and over,Poverty rate (%),,0,units,0,,2359.2.1.4.8.6,,,,1,5.3
2021,Havelock-Belmont-Methuen,2021A00053515030,Men+,Total - Persons by selected economic family characteristics,2015,65 years and over,Average poverty gap ratio (%),,0,units,0,,2359.2.1.4.8.7,,,,1,19.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,Total - Age,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.1.1,,,,0,2500.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,Total - Age,Poverty status - applicable,,0,units,0,,2359.3.1.1.1.3,,,,0,2500.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,Total - Age,In poverty,,0,units,0,,2359.3.1.1.1.4,,,,0,160.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,Total - Age,Not in poverty,,0,units,0,,2359.3.1.1.1.5,,,,0,2340.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,Total - Age,Poverty rate (%),,0,units,0,,2359.3.1.1.1.6,,,,1,6.4
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,Total - Age,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.1.7,,,,1,28.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.2.1,,,,0,350.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Poverty status - applicable,,0,units,0,,2359.3.1.1.2.3,,,,0,350.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Not in poverty,,0,units,0,,2359.3.1.1.2.5,,,,0,335.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Poverty rate (%),,0,units,0,,2359.3.1.1.2.6,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 17 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.2.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.3.1,,,,0,115.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Poverty status - applicable,,0,units,0,,2359.3.1.1.3.3,,,,0,115.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Not in poverty,,0,units,0,,2359.3.1.1.3.5,,,,0,100.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Poverty rate (%),,0,units,0,,2359.3.1.1.3.6,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.3.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.4.1,,,,0,245.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Poverty status - applicable,,0,units,0,,2359.3.1.1.4.3,,,,0,245.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Not in poverty,,0,units,0,,2359.3.1.1.4.5,,,,0,240.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Poverty rate (%),,0,units,0,,2359.3.1.1.4.6,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.4.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.5.1,,,,0,145.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Poverty status - applicable,,0,units,0,,2359.3.1.1.5.3,,,,0,145.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Not in poverty,,0,units,0,,2359.3.1.1.5.5,,,,0,135.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Poverty rate (%),,0,units,0,,2359.3.1.1.5.6,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.5.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.6.1,,,,0,745.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Poverty status - applicable,,0,units,0,,2359.3.1.1.6.3,,,,0,745.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,25 to 54 years,In poverty,,0,units,0,,2359.3.1.1.6.4,,,,0,35.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Not in poverty,,0,units,0,,2359.3.1.1.6.5,,,,0,715.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Poverty rate (%),,0,units,0,,2359.3.1.1.6.6,,,,1,4.7
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.6.7,,,,1,32.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.7.1,,,,0,490.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Poverty status - applicable,,0,units,0,,2359.3.1.1.7.3,,,,0,490.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,In poverty,,0,units,0,,2359.3.1.1.7.4,,,,0,85.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Not in poverty,,0,units,0,,2359.3.1.1.7.5,,,,0,405.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Poverty rate (%),,0,units,0,,2359.3.1.1.7.6,,,,1,17.3
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.7.7,,,,1,34.5
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.1.8.1,,,,0,765.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Poverty status - applicable,,0,units,0,,2359.3.1.1.8.3,,,,0,765.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Not in poverty,,0,units,0,,2359.3.1.1.8.5,,,,0,750.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Poverty rate (%),,0,units,0,,2359.3.1.1.8.6,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2020,65 years and over,Average poverty gap ratio (%),,0,units,0,,2359.3.1.1.8.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.4.1.1,,,,0,2240.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Poverty status - applicable,,0,units,0,,2359.3.1.4.1.3,,,,0,2240.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,In poverty,,0,units,0,,2359.3.1.4.1.4,,,,0,370.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Not in poverty,,0,units,0,,2359.3.1.4.1.5,,,,0,1875.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Poverty rate (%),,0,units,0,,2359.3.1.4.1.6,,,,1,16.5
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,Total - Age,Average poverty gap ratio (%),,0,units,0,,2359.3.1.4.1.7,,,,1,32.8
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.4.2.1,,,,0,335.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Poverty status - applicable,,0,units,0,,2359.3.1.4.2.3,,,,0,335.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,In poverty,,0,units,0,,2359.3.1.4.2.4,,,,0,60.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Not in poverty,,0,units,0,,2359.3.1.4.2.5,,,,0,275.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Poverty rate (%),,0,units,0,,2359.3.1.4.2.6,,,,1,17.9
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.4.2.7,,,,1,38.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.4.3.1,,,,0,95.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Poverty status - applicable,,0,units,0,,2359.3.1.4.3.3,,,,0,95.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Not in poverty,,0,units,0,,2359.3.1.4.3.5,,,,0,80.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Poverty rate (%),,0,units,0,,2359.3.1.4.3.6,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.4.3.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.4.4.1,,,,0,240.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Poverty status - applicable,,0,units,0,,2359.3.1.4.4.3,,,,0,240.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,In poverty,,0,units,0,,2359.3.1.4.4.4,,,,0,50.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Not in poverty,,0,units,0,,2359.3.1.4.4.5,,,,0,195.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Poverty rate (%),,0,units,0,,2359.3.1.4.4.6,,,,1,20.8
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.4.4.7,,,,1,42.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.4.5.1,,,,0,120.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Poverty status - applicable,,0,units,0,,2359.3.1.4.5.3,,,,0,120.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,In poverty,,0,units,0,,2359.3.1.4.5.4,,,,0,25.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Not in poverty,,0,units,0,,2359.3.1.4.5.5,,,,0,95.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Poverty rate (%),,0,units,0,,2359.3.1.4.5.6,,,,1,20.8
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Average poverty gap ratio (%),,0,units,0,,2359.3.1.4.5.7,,,,1,0.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Total - Individual MBM poverty status,,0,units,0,,2359.3.1.4.6.1,,,,0,675.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Poverty status - applicable,,0,units,0,,2359.3.1.4.6.3,,,,0,675.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,In poverty,,0,units,0,,2359.3.1.4.6.4,,,,0,125.0
2021,Havelock-Belmont-Methuen,2021A00053515030,Women+,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Not in poverty,,0,units,0,,2359.3.1.4.6.5,,,,0,545.0
